Name,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
24,2013.0,62000.0,1,1,3,18.3,1991.0,147.9,5.0,20.923272120200334,6.75
57,2014.0,23000.0,1,1,0,24.5,1498.0,98.6,7.0,20.923272120200334,6.9
41,2014.0,43316.0,5,1,0,18.88,999.0,123.37,5.0,20.923272120200334,6.22
105,2016.0,21000.0,5,1,0,21.4,1197.0,83.1,5.0,20.923272120200334,6.21
54,2014.0,66000.0,1,1,0,26.0,1498.0,98.6,5.0,20.923272120200334,5.7
121,2008.0,53934.0,5,1,3,18.9,998.0,67.1,5.0,20.923272120200334,2.69
202,2011.0,80000.0,1,1,0,20.54,1598.0,103.6,5.0,20.923272120200334,4.75
202,2011.0,54211.0,5,1,0,15.04,1598.0,103.6,5.0,20.923272120200334,3.33
12,2016.0,18090.0,1,0,0,16.2,2993.0,258.0,5.0,20.923272120200334,45.73
72,2015.0,54000.0,1,1,0,24.4,1120.0,71.0,5.0,20.923272120200334,3.7
196,2016.0,34005.0,5,1,0,17.0,1198.0,73.75,5.0,8.09,5.75
119,2017.0,57000.0,1,1,0,26.59,1248.0,74.0,5.0,20.923272120200334,4.25
201,2015.0,26323.0,5,0,0,17.21,1197.0,103.5,5.0,10.83,7.4
49,2013.0,45000.0,1,1,3,25.8,1498.0,98.6,5.0,20.923272120200334,3.3
100,2015.0,82000.0,1,1,0,16.0,2179.0,140.0,7.0,20.923272120200334,8.75
1,2011.0,58000.0,1,0,0,16.55,1968.0,140.0,5.0,20.923272120200334,11.0
74,2012.0,37000.0,5,1,0,18.5,1197.0,80.0,5.0,20.923272120200334,2.65
60,2004.0,47300.0,5,1,3,14.4,1599.0,94.0,5.0,20.923272120200334,1.2
119,2011.0,130002.0,1,1,0,19.3,1248.0,73.9,5.0,20.923272120200334,3.85
178,2012.0,73000.0,1,1,0,21.12,1248.0,88.8,5.0,20.923272120200334,3.4
71,2016.0,52001.0,5,1,0,17.01,1591.0,121.3,5.0,20.923272120200334,6.45
168,2013.0,120000.0,1,0,0,20.0,1968.0,138.1,5.0,20.923272120200334,6.95
66,2015.0,15000.0,5,0,0,18.9,1197.0,82.0,5.0,20.923272120200334,5.5
115,2012.0,68000.0,5,1,0,18.5,1197.0,85.8,5.0,20.923272120200334,4.4
192,2015.0,80883.0,1,1,0,12.8,2494.0,102.0,7.0,20.923272120200334,13.5
40,2014.0,72563.0,1,1,3,22.77,1498.0,98.59,5.0,20.923272120200334,5.0
112,2017.0,25000.0,5,1,0,10.4,2393.0,163.5,5.0,20.923272120200334,9.0
74,2014.0,41681.0,5,1,0,17.0,1197.0,80.0,5.0,20.923272120200334,4.55
170,2015.0,54000.0,5,0,0,14.3,1598.0,103.52,5.0,20.923272120200334,6.11
54,2009.0,60000.0,5,1,4,17.0,1618.2406369141063,113.1567736021998,5.0,20.923272120200334,3.25
119,2012.0,78000.0,1,1,0,22.9,1248.0,74.0,5.0,20.923272120200334,4.4
179,2012.0,80000.0,5,1,3,25.4,624.0,37.5,4.0,20.923272120200334,0.53
202,2014.0,34987.0,5,0,0,18.19,1197.0,103.5,5.0,20.923272120200334,5.95
74,2017.0,9000.0,5,1,0,18.6,1197.0,81.83,5.0,20.923272120200334,6.85
56,2016.0,21000.0,5,0,0,19.0,1199.0,88.7,5.0,20.923272120200334,6.35
73,2010.0,27089.0,5,1,0,16.0,1086.0,66.7,5.0,20.923272120200334,1.95
121,2007.0,65000.0,5,1,3,18.9,998.0,67.1,5.0,20.923272120200334,1.25
74,2017.0,8000.0,5,1,0,18.6,1197.0,81.83,5.0,20.923272120200334,6.75
161,2013.0,41000.0,1,1,0,19.87,1461.0,83.8,5.0,20.923272120200334,5.5
63,2013.0,48823.0,1,0,0,19.5,1582.0,126.24,5.0,20.923272120200334,8.5
135,2011.0,60000.0,5,0,0,11.74,1796.0,186.0,5.0,20.923272120200334,16.0
53,2008.0,70000.0,5,1,0,13.1,1997.0,141.1,5.0,20.923272120200334,4.0
73,2010.0,66770.0,5,1,3,20.36,1197.0,78.9,5.0,20.923272120200334,2.6
122,2007.0,42000.0,5,1,4,18.2,998.0,67.1,5.0,20.923272120200334,1.3
17,2016.0,35659.0,1,0,0,15.97,2993.0,258.0,7.0,20.923272120200334,43.78
161,2013.0,69140.0,1,1,0,20.46,1461.0,83.8,5.0,20.923272120200334,5.11
119,2014.0,47000.0,1,1,0,22.9,1248.0,74.0,5.0,20.923272120200334,3.9
161,2012.0,74000.0,1,1,0,19.01,1461.0,108.45,5.0,20.923272120200334,6.35
124,2014.0,53753.0,1,0,3,15.0,2143.0,107.3,5.0,20.923272120200334,16.75
52,2015.0,49133.0,5,1,0,19.4,1198.0,86.8,5.0,20.923272120200334,4.51
41,2014.0,55000.0,1,1,0,22.7,1498.0,89.84,5.0,20.923272120200334,6.0
157,2015.0,60395.0,1,0,0,16.12,2967.0,245.0,5.0,20.923272120200334,45.82
110,2014.0,68000.0,5,1,3,16.02,1373.0,93.7,7.0,20.923272120200334,6.75
73,2013.0,32776.0,5,1,0,20.36,1197.0,78.9,5.0,20.923272120200334,4.64
134,2012.0,66000.0,1,0,0,0.0,2987.0,165.0,5.0,20.923272120200334,23.0
189,2014.0,72022.0,1,1,0,21.43,1364.0,87.2,5.0,20.923272120200334,9.23
108,2017.0,48000.0,1,1,0,28.4,1248.0,73.75,5.0,7.91,6.0
79,2012.0,16000.0,1,0,0,16.36,2179.0,187.7,5.0,20.923272120200334,32.0
44,2017.0,95802.0,1,1,3,25.83,1498.0,99.0,5.0,20.923272120200334,4.55
6,2011.0,59967.0,5,0,0,9.74,1984.0,208.0,5.0,20.923272120200334,18.0
54,2015.0,32896.0,5,0,0,18.0,1497.0,117.3,5.0,20.923272120200334,8.9
170,2017.0,31000.0,1,1,0,21.13,1498.0,108.4,5.0,15.38,10.5
53,2008.0,100009.0,5,1,3,13.1,1997.0,141.1,5.0,20.923272120200334,6.5
51,2016.0,9200.0,5,1,0,15.4,1497.0,117.3,7.0,13.58,8.0
85,2014.0,95649.0,1,0,0,12.7,2179.0,187.7,5.0,20.923272120200334,29.67
74,2014.0,68010.0,5,1,3,18.5,1197.0,82.85,5.0,20.923272120200334,5.25
110,2015.0,59245.0,1,1,0,20.77,1248.0,88.8,7.0,20.923272120200334,8.5
59,2017.0,32248.0,5,1,0,17.5,1199.0,88.7,5.0,10.32,8.25
71,2012.0,93000.0,1,1,0,23.5,1396.0,88.7,5.0,20.923272120200334,5.55
54,2014.0,65000.0,1,1,0,26.0,1498.0,98.6,5.0,20.923272120200334,6.99
89,2017.0,39528.0,1,1,0,25.32,1198.0,77.0,6.0,20.923272120200334,5.83
100,2015.0,42999.0,1,1,0,15.1,2179.0,140.0,7.0,20.923272120200334,11.52
104,2011.0,76976.0,5,1,3,19.7,796.0,46.3,5.0,20.923272120200334,2.15
11,2017.0,21000.0,1,0,0,21.76,1995.0,190.0,5.0,62.07,35.0
61,2017.0,37024.0,1,0,0,17.01,1582.0,126.2,5.0,20.923272120200334,10.97
66,2014.0,19500.0,5,1,3,18.9,1197.0,82.0,5.0,20.923272120200334,2.85
71,2015.0,33425.0,5,1,0,17.43,1396.0,105.5,5.0,20.923272120200334,4.5
135,2010.0,107000.0,1,0,0,14.84,2143.0,170.0,5.0,20.923272120200334,11.99
119,2014.0,29000.0,1,1,0,23.4,1248.0,74.0,5.0,20.923272120200334,5.75
191,2015.0,36000.0,1,0,3,12.55,2982.0,168.7,7.0,20.923272120200334,21.5
200,2011.0,81650.0,1,0,0,18.33,1968.0,167.7,5.0,20.923272120200334,7.5
62,2017.0,30711.0,5,1,0,20.3,998.0,68.05,5.0,20.923272120200334,4.45
202,2013.0,21000.0,5,0,3,14.4,1598.0,103.6,5.0,20.923272120200334,4.45
119,2013.0,60000.0,5,1,0,18.6,1197.0,85.8,5.0,20.923272120200334,3.15
113,2019.0,3906.0,5,0,0,20.89,1197.0,81.8,5.0,7.96,7.36
135,2017.0,25559.0,1,0,0,19.71,2143.0,201.15,5.0,20.923272120200334,37.93
135,2008.0,50135.0,1,1,0,15.8,2148.0,170.0,5.0,20.923272120200334,10.36
61,2017.0,60083.0,1,1,0,19.67,1582.0,126.2,5.0,20.923272120200334,13.78
41,2015.0,65925.0,1,1,3,22.7,1498.0,89.84,5.0,20.923272120200334,5.49
192,2017.0,22000.0,1,1,0,13.68,2393.0,147.8,8.0,19.34,16.5
160,2018.0,1011.0,1,1,0,20.37,1461.0,108.45,5.0,20.923272120200334,13.5
31,2018.0,6279.0,5,1,0,22.7,799.0,53.64,5.0,4.05,3.6
54,2011.0,78256.0,5,0,0,16.8,1497.0,118.0,5.0,20.923272120200334,4.15
54,2015.0,63818.0,5,1,0,17.4,1497.0,117.3,5.0,20.923272120200334,6.57
80,2012.0,50000.0,1,0,0,12.9,2993.0,271.23,4.0,20.923272120200334,45.0
60,2010.0,95637.0,0,1,3,13.2,1495.0,93.7,5.0,20.923272120200334,1.9
202,2011.0,50000.0,1,1,0,20.54,1598.0,103.6,5.0,20.923272120200334,5.0
161,2015.0,65668.0,1,1,0,19.87,1461.0,83.8,5.0,20.923272120200334,5.53
104,2014.0,58500.0,5,1,0,22.74,796.0,47.3,5.0,20.923272120200334,2.75
22,2012.0,37000.0,5,1,3,18.6,1199.0,79.4,5.0,20.923272120200334,2.35
71,2012.0,36300.0,5,0,4,17.1,1591.0,121.4,5.0,20.923272120200334,7.5
192,2011.0,65000.0,1,1,0,12.8,2494.0,102.0,8.0,20.923272120200334,6.4
66,2014.0,33496.0,5,1,0,18.9,1197.0,81.86,5.0,7.45,5.5
118,2016.0,82497.0,1,1,0,23.65,1248.0,88.5,5.0,20.923272120200334,8.99
121,2004.0,60000.0,5,1,3,17.3,1061.0,64.0,5.0,20.923272120200334,1.4
52,2016.0,32198.0,5,0,0,16.5,1198.0,86.8,5.0,20.923272120200334,5.1
72,2017.0,82000.0,1,1,0,24.4,1120.0,71.0,5.0,20.923272120200334,3.45
49,2015.0,58000.0,1,1,0,25.8,1498.0,98.6,5.0,20.923272120200334,4.45
202,2015.0,57026.0,5,1,0,15.04,1598.0,103.6,5.0,20.923272120200334,5.54
89,2017.0,60357.0,1,1,0,25.32,1198.0,77.0,6.0,20.923272120200334,4.49
22,2011.0,76155.0,5,1,0,18.6,1199.0,79.4,5.0,20.923272120200334,1.95
192,2007.0,162000.0,1,1,3,12.8,2494.0,102.0,8.0,20.923272120200334,4.8
179,2011.0,35000.0,5,1,0,25.4,624.0,37.48,4.0,20.923272120200334,1.6
202,2013.0,62746.0,1,1,3,20.54,1598.0,103.6,5.0,20.923272120200334,5.9
105,2017.0,33000.0,5,0,0,21.4,1197.0,83.1,5.0,20.923272120200334,7.25
129,2013.0,100000.0,1,0,0,12.0,2987.0,224.0,7.0,20.923272120200334,32.0
95,2014.0,91586.0,1,0,3,11.18,2696.0,184.0,7.0,20.923272120200334,9.47
202,2014.0,58000.0,1,1,0,20.34,1498.0,103.2,5.0,20.923272120200334,6.5
192,2007.0,262000.0,1,1,1,12.8,2494.0,113.1567736021998,7.0,20.923272120200334,4.0
54,2014.0,10500.0,5,1,0,17.4,1497.0,117.3,5.0,20.923272120200334,5.9
61,2015.0,26000.0,1,0,0,17.01,1582.0,126.2,5.0,20.923272120200334,12.65
104,2016.0,31000.0,5,1,0,24.7,796.0,47.3,5.0,20.923272120200334,2.15
107,2015.0,50979.0,5,0,0,19.12,1373.0,91.1,5.0,20.923272120200334,6.9
53,2015.0,35000.0,5,0,0,10.1,2354.0,152.0,5.0,20.923272120200334,14.7
73,2008.0,68000.0,5,1,3,16.0,1086.0,66.7,5.0,20.923272120200334,2.0
189,2017.0,5900.0,1,1,0,21.43,1364.0,87.2,5.0,20.923272120200334,16.5
71,2012.0,58646.0,1,1,0,22.32,1582.0,126.32,5.0,20.923272120200334,4.74
106,2017.0,35225.0,5,0,0,23.1,998.0,67.04,5.0,6.56,5.25
54,2009.0,65055.0,5,1,0,17.0,1497.0,118.0,5.0,20.923272120200334,2.75
121,2006.0,101000.0,5,1,3,18.9,998.0,67.1,5.0,20.923272120200334,1.5
1,2013.0,40670.0,1,3,3,15.2,1968.0,140.8,5.0,20.923272120200334,17.74
202,2011.0,58000.0,5,1,0,15.04,1598.0,103.6,5.0,20.923272120200334,3.0
73,2011.0,86000.0,5,1,0,20.36,1197.0,78.9,5.0,20.923272120200334,3.75
161,2016.0,45000.0,1,0,0,19.6,1461.0,108.45,5.0,15.05,11.5
11,2011.0,89616.0,1,0,0,16.07,1995.0,181.0,5.0,20.923272120200334,11.0
6,2011.0,53000.0,1,0,0,12.8,1968.0,167.6,5.0,20.923272120200334,23.0
44,2010.0,51192.0,5,1,0,15.6,1196.0,70.0,5.0,20.923272120200334,2.65
62,2017.0,8500.0,5,1,0,21.1,814.0,55.2,5.0,20.923272120200334,3.42
104,2011.0,75000.0,5,1,0,19.7,796.0,46.3,5.0,20.923272120200334,2.1
71,2014.0,57539.0,1,0,0,22.32,1582.0,126.32,5.0,20.923272120200334,7.75
15,2017.0,32838.0,1,0,0,17.05,1995.0,190.0,5.0,50.97,30.29
41,2013.0,38000.0,5,0,0,16.5,1499.0,110.0,5.0,20.923272120200334,6.25
119,2014.0,57000.0,1,1,0,26.59,1248.0,74.0,5.0,20.923272120200334,3.89
22,2010.0,26000.0,5,1,0,18.6,1199.0,79.4,5.0,20.923272120200334,1.5
190,2013.0,84000.0,1,1,0,23.59,1364.0,67.04,5.0,7.83,3.85
107,2018.0,7784.0,5,1,0,20.73,1373.0,91.1,5.0,20.923272120200334,8.76
171,2012.0,53537.0,5,0,0,13.7,1798.0,157.75,5.0,20.923272120200334,6.89
66,2017.0,60993.0,1,1,0,24.0,1120.0,70.0,5.0,20.923272120200334,5.21
99,2012.0,97000.0,1,1,0,20.0,1497.0,115.0,5.0,12.79,7.25
74,2010.0,62489.0,5,1,0,17.0,1197.0,80.0,5.0,20.923272120200334,2.6
6,2014.0,44999.0,1,0,0,12.8,1968.0,167.6,5.0,20.923272120200334,25.0
119,2016.0,69000.0,1,1,0,19.3,1248.0,73.9,5.0,20.923272120200334,4.79
121,2012.0,35503.0,5,1,0,18.9,998.0,67.1,5.0,20.923272120200334,2.3
201,2011.0,32000.0,5,1,0,16.47,1198.0,73.9,5.0,20.923272120200334,2.55
104,2007.0,52195.0,5,1,0,19.7,796.0,46.3,5.0,20.923272120200334,1.75
96,2017.0,30000.0,1,0,0,18.49,1493.0,100.0,7.0,20.923272120200334,8.2
110,2017.0,17400.0,1,1,0,24.52,1248.0,88.5,7.0,20.923272120200334,9.75
161,2013.0,102486.0,1,1,0,19.87,1618.2406369141063,113.1567736021998,5.0,20.923272120200334,4.25
104,2009.0,85000.0,5,1,3,19.7,796.0,46.3,5.0,20.923272120200334,1.8
72,2014.0,42000.0,5,1,0,19.1,1197.0,81.86,5.0,20.923272120200334,3.45
105,2017.0,15544.0,5,1,0,21.4,1197.0,83.1,5.0,20.923272120200334,5.65
121,2014.0,25000.0,5,1,0,20.51,998.0,67.04,5.0,20.923272120200334,2.75
96,2017.0,49404.0,1,1,0,18.49,1493.0,100.0,7.0,20.923272120200334,7.36
104,2013.0,86000.0,5,1,0,22.74,796.0,47.3,5.0,20.923272120200334,2.41
68,2011.0,17000.0,3,1,0,13.45,1086.0,62.1,5.0,20.923272120200334,3.1
119,2012.0,49000.0,5,1,0,17.5,1298.0,85.8,5.0,20.923272120200334,4.9
66,2014.0,48031.0,5,1,0,18.9,1197.0,82.0,5.0,20.923272120200334,4.98
187,2014.0,40000.0,5,1,0,17.57,1193.0,88.7,5.0,8.56,3.95
71,2014.0,58000.0,5,1,0,17.01,1591.0,121.3,5.0,20.923272120200334,4.59
107,2017.0,44285.0,5,1,0,20.73,1373.0,91.1,5.0,20.923272120200334,7.47
72,2016.0,170000.0,1,1,0,24.4,1120.0,71.0,5.0,20.923272120200334,4.0
54,2014.0,40000.0,5,1,0,16.8,1497.0,116.3,5.0,20.923272120200334,6.49
71,2013.0,21107.0,5,1,0,17.1,1591.0,121.3,5.0,20.923272120200334,5.25
71,2011.0,74000.0,1,1,3,22.32,1582.0,126.3,5.0,20.923272120200334,3.75
62,2018.0,15334.0,5,1,0,21.1,814.0,55.2,5.0,20.923272120200334,3.69
201,2012.0,52000.0,5,1,0,16.47,1198.0,73.9,5.0,20.923272120200334,3.1
1,2012.0,88000.0,1,0,0,16.55,1968.0,140.0,5.0,20.923272120200334,16.25
43,2009.0,55000.0,1,1,3,17.8,1399.0,68.0,5.0,20.923272120200334,2.4
201,2014.0,54230.0,5,1,0,16.47,1198.0,74.0,5.0,20.923272120200334,4.5
71,2012.0,72000.0,1,1,3,22.32,1582.0,126.32,5.0,20.923272120200334,5.8
61,2016.0,28000.0,1,1,0,19.67,1582.0,126.2,5.0,20.923272120200334,13.75
81,2018.0,29000.0,1,1,0,17.1,1956.0,170.0,5.0,22.95,19.0
54,2016.0,42000.0,5,1,0,17.8,1497.0,117.3,5.0,20.923272120200334,9.25
54,2012.0,65055.0,5,1,3,17.0,1497.0,118.0,5.0,20.923272120200334,4.25
73,2010.0,55000.0,5,1,3,19.81,1086.0,68.05,5.0,20.923272120200334,1.59
72,2016.0,48163.0,5,1,0,19.1,1197.0,82.0,5.0,20.923272120200334,4.85
66,2017.0,14700.0,5,1,0,18.9,1197.0,81.86,5.0,20.923272120200334,5.6
66,2017.0,31184.0,5,1,0,18.9,1197.0,81.86,5.0,6.4,5.0
48,2008.0,125000.0,5,0,4,11.7,2354.0,177.6,5.0,20.923272120200334,2.6
191,2014.0,107825.0,1,1,0,13.0,2982.0,168.5,7.0,20.923272120200334,20.5
121,2013.0,46000.0,5,1,0,18.9,998.0,67.1,5.0,20.923272120200334,2.65
11,2016.0,70000.0,1,0,3,21.76,1995.0,190.0,5.0,62.11,27.0
54,2015.0,10400.0,5,1,0,17.4,1497.0,117.3,5.0,20.923272120200334,6.51
178,2013.0,64000.0,1,1,3,21.02,1248.0,88.76,5.0,20.923272120200334,2.65
131,2018.0,10003.0,1,0,0,17.9,2143.0,170.0,5.0,59.77,48.5
104,2016.0,13198.0,5,1,0,24.07,998.0,67.1,5.0,4.82,3.15
55,2007.0,93000.0,5,0,3,12.9,1799.0,130.0,5.0,20.923272120200334,2.6
105,2015.0,54000.0,1,1,0,27.39,1248.0,74.0,5.0,20.923272120200334,5.95
169,2015.0,23000.0,1,0,0,19.3,1968.0,141.0,5.0,20.923272120200334,15.75
192,2015.0,84415.0,1,1,0,12.99,2494.0,100.6,8.0,20.923272120200334,13.5
73,2008.0,85445.0,5,1,3,19.81,1086.0,68.05,5.0,20.923272120200334,2.0
199,2009.0,60000.0,1,1,0,15.0,1896.0,105.0,5.0,20.923272120200334,4.0
54,2016.0,28000.0,5,1,0,17.8,1497.0,117.3,5.0,20.923272120200334,8.75
71,2017.0,16100.0,5,0,0,17.1,1591.0,121.4,5.0,20.923272120200334,11.6
110,2013.0,68000.0,5,1,3,16.02,1373.0,93.7,7.0,20.923272120200334,6.25
72,2018.0,40000.0,5,1,0,20.14,1197.0,81.86,5.0,6.71,5.0
22,2011.0,109500.0,1,1,4,25.44,936.0,57.6,5.0,20.923272120200334,1.5
191,2016.0,73053.0,1,1,0,13.0,2982.0,168.5,7.0,20.923272120200334,20.0
71,2015.0,40600.0,5,0,0,17.0,1591.0,121.3,5.0,15.14,7.2
119,2014.0,75074.0,1,1,0,23.4,1248.0,74.0,5.0,20.923272120200334,5.25
54,2014.0,57004.0,5,1,0,17.4,1497.0,117.3,5.0,20.923272120200334,5.35
14,2015.0,29966.0,1,0,3,16.77,2993.0,261.49,5.0,20.923272120200334,43.6
30,2017.0,12000.0,5,1,0,22.7,799.0,53.0,5.0,20.923272120200334,3.1
135,2017.0,26493.0,1,0,0,19.27,2143.0,170.0,5.0,20.923272120200334,33.64
202,2012.0,34000.0,1,1,0,20.64,1498.0,108.5,5.0,11.16,3.4
12,2013.0,58500.0,1,0,3,17.09,1995.0,218.0,5.0,20.923272120200334,27.5
94,2011.0,70000.0,1,1,3,12.05,2179.0,120.0,8.0,20.923272120200334,7.45
201,2015.0,29651.0,5,1,0,16.47,1198.0,74.0,5.0,20.923272120200334,6.43
120,2018.0,2900.0,1,1,0,24.3,1248.0,88.5,5.0,10.13,8.75
54,2014.0,48094.0,5,1,0,17.0,1497.0,118.0,5.0,20.923272120200334,7.25
74,2018.0,15985.0,5,1,0,18.6,1197.0,81.83,5.0,20.923272120200334,7.77
66,2018.0,9434.0,5,1,0,18.9,1197.0,81.86,5.0,6.71,5.75
202,2012.0,110000.0,1,1,3,20.54,1598.0,103.6,5.0,20.923272120200334,3.65
42,2016.0,29000.0,1,0,0,10.91,3198.0,197.0,7.0,20.923272120200334,29.8
12,2011.0,75000.0,1,0,3,16.73,1995.0,218.0,5.0,20.923272120200334,13.9
121,2017.0,39867.0,5,1,0,22.5,998.0,67.04,5.0,5.44,4.5
151,2013.0,47000.0,1,1,0,21.64,1461.0,84.8,5.0,20.923272120200334,4.25
61,2016.0,51000.0,1,1,0,19.67,1582.0,126.2,5.0,20.923272120200334,13.25
100,2016.0,33000.0,1,1,0,16.0,2179.0,140.0,7.0,20.923272120200334,9.65
130,2015.0,35000.0,1,0,0,17.9,2143.0,136.0,5.0,20.923272120200334,20.99
26,2007.0,118000.0,5,1,0,12.9,1598.0,102.5,5.0,20.923272120200334,1.35
201,2011.0,43000.0,5,1,3,16.47,1198.0,73.9,5.0,20.923272120200334,2.1
49,2016.0,19000.0,5,0,0,15.5,1198.0,86.7,5.0,20.923272120200334,6.25
135,2011.0,57000.0,1,0,3,14.94,2143.0,204.0,5.0,20.923272120200334,17.25
94,2013.0,86000.0,1,0,0,11.79,2179.0,120.0,8.0,20.923272120200334,8.0
74,2016.0,44487.0,1,1,0,22.54,1396.0,88.73,5.0,20.923272120200334,7.3
48,2009.0,79000.0,5,1,4,9.8,2354.0,180.0,5.0,20.923272120200334,3.1
187,2017.0,45000.0,1,1,0,22.95,1248.0,74.0,5.0,7.94,3.75
15,2011.0,62943.0,1,0,3,17.05,1995.0,184.0,5.0,20.923272120200334,10.95
73,2012.0,51000.0,5,1,0,20.36,1197.0,78.9,5.0,20.923272120200334,2.85
66,2016.0,57824.0,1,1,0,24.0,1120.0,70.0,5.0,20.923272120200334,5.5
54,2006.0,44000.0,5,0,0,16.4,1497.0,78.0,5.0,20.923272120200334,1.5
119,2014.0,61000.0,1,1,0,23.4,1248.0,74.0,5.0,20.923272120200334,5.35
107,2014.0,45000.0,1,1,0,28.09,1248.0,88.5,5.0,20.923272120200334,6.85
171,2011.0,73783.0,5,0,3,13.7,1798.0,157.75,5.0,20.923272120200334,5.23
167,2009.0,65000.0,5,1,3,17.5,1198.0,70.0,5.0,20.923272120200334,1.4
94,2012.0,85000.0,1,0,0,11.79,2179.0,120.0,7.0,20.923272120200334,6.25
186,2014.0,85000.0,1,1,0,13.49,2179.0,138.03,5.0,20.923272120200334,3.5
55,2010.0,38000.0,5,1,0,14.8,1799.0,130.2,5.0,20.923272120200334,2.0
119,2016.0,38000.0,1,1,0,25.2,1248.0,74.0,5.0,20.923272120200334,5.95
114,2015.0,23000.0,5,1,0,16.8,796.0,34.2,5.0,20.923272120200334,1.5
74,2010.0,61000.0,5,1,1,17.0,1197.0,80.0,5.0,20.923272120200334,3.25
41,2015.0,80064.0,1,1,0,22.7,1498.0,89.84,5.0,20.923272120200334,7.33
103,2010.0,55324.0,5,1,0,19.0,998.0,66.1,5.0,20.923272120200334,2.87
63,2013.0,42000.0,1,1,0,22.7,1582.0,126.24,5.0,20.923272120200334,5.85
121,2015.0,64876.0,5,1,0,21.5,1197.0,81.8,5.0,5.71,3.5
2,2012.0,50000.0,1,0,0,17.68,1968.0,174.33,5.0,20.923272120200334,17.5
119,2009.0,65000.0,5,1,3,17.5,1298.0,85.8,5.0,20.923272120200334,3.1
49,2014.0,84677.0,1,1,0,25.8,1498.0,98.6,5.0,20.923272120200334,3.0
135,2016.0,20000.0,1,0,0,19.27,2143.0,170.0,5.0,20.923272120200334,33.0
116,2016.0,45194.0,1,1,0,22.7,1598.0,118.0,5.0,20.923272120200334,7.75
100,2017.0,22000.0,1,1,0,16.0,2179.0,140.0,7.0,20.923272120200334,16.0
168,2008.0,113000.0,1,1,0,17.5,1896.0,106.0,5.0,20.923272120200334,4.5
61,2015.0,78046.0,1,1,0,19.67,1582.0,126.2,5.0,20.923272120200334,10.9
192,2014.0,118000.0,1,1,0,12.8,2494.0,102.0,7.0,20.923272120200334,10.75
201,2016.0,27000.0,5,1,0,18.78,999.0,74.0,5.0,20.923272120200334,4.5
85,2013.0,75995.0,1,0,3,11.49,4367.0,335.3,5.0,20.923272120200334,65.81
161,2015.0,65178.0,1,1,0,19.87,1461.0,83.8,5.0,20.923272120200334,6.79
121,2013.0,36716.0,5,1,0,18.9,1061.0,67.0,5.0,20.923272120200334,3.02
1,2015.0,60000.0,1,0,0,17.11,1968.0,174.33,5.0,20.923272120200334,25.0
71,2018.0,8000.0,5,0,0,17.0,1591.0,121.3,5.0,15.14,12.85
118,2016.0,63316.0,1,1,0,22.7,1598.0,118.0,5.0,20.923272120200334,9.58
119,2015.0,68310.0,1,1,0,23.4,1248.0,74.0,5.0,20.923272120200334,5.95
12,2016.0,44001.0,1,0,0,18.12,1995.0,190.0,5.0,20.923272120200334,34.51
54,2011.0,71556.0,5,1,0,17.0,1497.0,118.0,5.0,20.923272120200334,5.5
54,2009.0,71400.0,5,1,4,17.0,1497.0,118.0,5.0,20.923272120200334,3.8
71,2012.0,65900.0,1,1,0,22.32,1582.0,126.32,5.0,20.923272120200334,5.75
104,2011.0,11000.0,5,1,4,18.9,796.0,47.0,5.0,20.923272120200334,2.9
190,2012.0,111000.0,1,1,0,23.59,1364.0,67.1,5.0,20.923272120200334,4.75
110,2016.0,33000.0,1,1,0,25.47,1248.0,88.5,7.0,12.74,8.5
1,2014.0,24000.0,1,0,0,17.11,1968.0,174.33,5.0,20.923272120200334,25.0
73,2011.0,35000.0,5,1,0,20.36,1197.0,78.9,5.0,20.923272120200334,2.75
119,2019.0,20667.0,5,1,0,22.0,1197.0,81.8,5.0,20.923272120200334,6.37
81,2017.0,27000.0,1,1,0,17.1,1956.0,170.0,5.0,18.45,15.0
189,2009.0,70000.0,5,1,4,14.53,1798.0,138.1,5.0,20.923272120200334,3.0
102,2002.0,53500.0,5,1,3,16.1,796.0,37.0,4.0,20.923272120200334,0.63
179,2014.0,25500.0,5,1,0,25.4,624.0,37.5,4.0,20.923272120200334,2.15
40,2015.0,57000.0,1,1,0,22.77,1498.0,98.59,5.0,20.923272120200334,6.35
178,2011.0,86500.0,1,1,3,21.12,1248.0,88.8,5.0,20.923272120200334,1.8
142,2014.0,45535.0,1,0,0,23.8,1998.0,112.0,5.0,20.923272120200334,19.41
94,2011.0,51387.0,1,1,0,12.05,2179.0,120.0,7.0,20.923272120200334,5.5
109,2016.0,55000.0,5,1,0,15.1,1196.0,73.0,7.0,4.87,3.75
90,2011.0,128000.0,1,1,4,19.2,1461.0,65.0,5.0,20.923272120200334,2.0
105,2016.0,50003.0,5,1,0,21.4,1197.0,83.1,5.0,20.923272120200334,5.45
55,2007.0,77000.0,5,1,0,13.5,1799.0,130.0,5.0,20.923272120200334,2.5
41,2017.0,30000.0,1,1,0,22.7,1498.0,89.84,5.0,20.923272120200334,8.75
74,2012.0,107000.0,1,1,3,21.27,1396.0,88.76,5.0,20.923272120200334,4.5
63,2013.0,51000.0,1,0,0,19.5,1582.0,126.24,5.0,20.923272120200334,8.75
54,2016.0,36367.0,5,1,0,17.8,1497.0,117.3,5.0,20.923272120200334,7.73
